engine_id,timestamp,mission_id,flight_phase,rpm,throttle,altitude,ambient_temperature,humidity,wind_speed,cht,egt,oil_pressure,oil_temperature,vibration,fuel_flow,engine_load,engine_health,fault_type,fault_severity,anomaly_score,rul_hours,mission_risk
ENG-003,2026-03-07T15:01:27Z,MSN-003-03,CRUISE,4350.3,0.648,4149.3,3.4,50.0,6.3,104.7,837.9,3.78,87.3,4.52,20.39,0.644,76.1,INJECTOR_ABNORMALITY,0.407,0.513,561.6,LOW
ENG-003,2026-03-07T15:01:28Z,MSN-003-03,CRUISE,4632.1,0.72,4172.8,3.4,47.7,6.0,105.3,829.1,3.84,87.6,4.83,22.34,0.661,74.3,INJECTOR_ABNORMALITY,0.407,0.513,565.9,LOW
ENG-003,2026-03-07T15:01:29Z,MSN-003-03,CRUISE,4601.1,0.72,4159.2,4.2,50.1,4.9,105.4,834.4,3.91,86.2,4.74,22.28,0.654,75.4,INJECTOR_ABNORMALITY,0.407,0.521,580.3,LOW
ENG-003,2026-03-07T15:01:30Z,MSN-003-03,DESCENT,3485.9,0.418,4161.1,3.0,48.1,7.0,102.5,789.5,3.43,86.3,4.0,14.68,0.341,75.1,INJECTOR_ABNORMALITY,0.407,0.531,581.4,LOW
ENG-003,2026-03-07T15:01:31Z,MSN-003-03,DESCENT,3292.5,0.368,4063.0,4.4,48.3,6.6,103.4,776.4,3.38,86.3,3.79,13.35,0.349,74.7,INJECTOR_ABNORMALITY,0.407,0.521,568.2,LOW
ENG-003,2026-03-07T15:01:32Z,MSN-003-03,DESCENT,3390.0,0.391,3964.8,4.3,49.3,5.4,100.4,789.6,3.44,83.8,3.97,13.5,0.353,75.9,INJECTOR_ABNORMALITY,0.407,0.525,558.4,LOW
ENG-003,2026-03-07T15:01:33Z,MSN-003-03,DESCENT,3556.5,0.437,3866.7,6.2,50.5,5.6,99.7,779.5,3.49,83.9,4.28,15.07,0.387,73.3,INJECTOR_ABNORMALITY,0.407,0.545,564.7,LOW
ENG-003,2026-03-07T15:01:34Z,MSN-003-03,DESCENT,3432.5,0.409,3768.6,6.3,50.4,6.6,99.5,788.8,3.44,84.6,4.11,14.09,0.353,76.3,INJECTOR_ABNORMALITY,0.407,0.525,568.5,LOW
ENG-003,2026-03-07T15:01:35Z,MSN-003-03,DESCENT,3513.4,0.431,3670.4,6.2,50.0,5.8,98.6,776.1,3.37,82.4,3.97,14.81,0.342,74.5,INJECTOR_ABNORMALITY,0.407,0.553,554.3,LOW
ENG-003,2026-03-07T15:01:36Z,MSN-003-03,DESCENT,3389.0,0.396,3572.3,6.8,49.9,5.8,97.9,783.6,3.46,82.0,4.07,13.61,0.372,75.2,INJECTOR_ABNORMALITY,0.407,0.514,574.4,LOW
ENG-003,2026-03-07T15:01:37Z,MSN-003-03,DESCENT,3190.5,0.34,3474.2,7.6,46.7,6.9,97.1,782.5,3.34,81.8,3.74,12.84,0.338,76.2,INJECTOR_ABNORMALITY,0.407,0.528,595.5,LOW
ENG-003,2026-03-07T15:01:38Z,MSN-003-03,DESCENT,3450.4,0.407,3376.0,8.8,51.5,6.5,95.9,780.0,3.43,81.4,3.84,13.67,0.356,76.5,INJECTOR_ABNORMALITY,0.407,0.517,557.9,LOW
ENG-003,2026-03-07T15:01:39Z,MSN-003-03,DESCENT,3167.6,0.338,3277.9,8.4,48.0,5.8,94.6,788.7,3.31,81.7,3.75,11.86,0.331,75.1,INJECTOR_ABNORMALITY,0.407,0.541,582.5,LOW
ENG-003,2026-03-07T15:01:40Z,MSN-003-03,DESCENT,3167.3,0.335,3179.8,9.4,47.1,6.7,95.1,781.5,3.42,81.1,3.79,12.08,0.382,74.8,INJECTOR_ABNORMALITY,0.407,0.519,567.5,LOW
ENG-003,2026-03-07T15:01:41Z,MSN-003-03,DESCENT,3266.7,0.366,3081.6,10.2,50.2,5.3,95.1,782.2,3.49,80.9,3.99,13.45,0.359,75.4,INJECTOR_ABNORMALITY,0.407,0.522,580.2,LOW
ENG-003,2026-03-07T15:01:42Z,MSN-003-03,DESCENT,3330.6,0.376,2983.5,10.4,49.7,6.6,95.2,792.8,3.34,80.5,3.9,13.39,0.373,75.4,INJECTOR_ABNORMALITY,0.407,0.515,572.7,LOW
ENG-003,2026-03-07T15:01:43Z,MSN-003-03,DESCENT,3367.0,0.391,2885.3,11.7,48.5,5.6,95.2,781.9,3.46,80.7,3.86,14.29,0.369,74.3,INJECTOR_ABNORMALITY,0.407,0.517,565.8,LOW
ENG-003,2026-03-07T15:01:44Z,MSN-003-03,DESCENT,3183.9,0.341,2787.2,12.6,45.4,6.9,93.4,791.7,3.31,81.0,3.96,12.71,0.347,76.1,INJECTOR_ABNORMALITY,0.407,0.524,578.7,LOW
ENG-003,2026-03-07T15:01:45Z,MSN-003-03,DESCENT,3187.3,0.334,2689.1,13.3,52.3,5.1,94.1,778.5,3.4,79.3,3.97,12.08,0.384,74.6,INJECTOR_ABNORMALITY,0.407,0.533,582.5,LOW
ENG-003,2026-03-07T15:01:46Z,MSN-003-03,DESCENT,3466.1,0.424,2590.9,13.5,48.6,6.8,94.0,789.3,3.5,79.7,3.96,15.07,0.343,75.3,INJECTOR_ABNORMALITY,0.407,0.527,562.0,LOW
ENG-003,2026-03-07T15:01:47Z,MSN-003-03,DESCENT,3153.0,0.327,2492.8,13.6,46.0,7.2,93.6,793.8,3.39,80.1,3.83,12.06,0.373,76.2,INJECTOR_ABNORMALITY,0.407,0.526,573.9,LOW
ENG-003,2026-03-07T15:01:48Z,MSN-003-03,DESCENT,3235.7,0.354,2394.7,15.1,49.2,5.4,93.2,778.4,3.39,80.0,4.14,12.77,0.354,76.1,INJECTOR_ABNORMALITY,0.407,0.523,565.2,LOW
ENG-003,2026-03-07T15:01:49Z,MSN-003-03,DESCENT,3127.4,0.328,2296.5,16.2,51.8,7.2,92.9,794.8,3.43,80.0,3.92,12.08,0.383,74.6,INJECTOR_ABNORMALITY,0.407,0.537,571.3,LOW
ENG-003,2026-03-07T15:01:50Z,MSN-003-03,DESCENT,3489.5,0.422,2198.4,16.5,48.6,5.7,93.9,785.6,3.49,79.1,4.19,15.28,0.37,73.0,INJECTOR_ABNORMALITY,0.407,0.531,581.4,LOW
ENG-003,2026-03-07T15:01:51Z,MSN-003-03,DESCENT,3390.4,0.394,2100.3,15.9,48.3,5.7,93.1,773.1,3.5,79.3,3.87,13.68,0.356,76.4,INJECTOR_ABNORMALITY,0.407,0.517,580.0,LOW
ENG-003,2026-03-07T15:01:52Z,MSN-003-03,DESCENT,3441.7,0.403,2002.1,16.4,49.9,6.3,92.6,773.7,3.57,80.0,3.93,13.84,0.344,76.1,INJECTOR_ABNORMALITY,0.407,0.541,579.2,LOW
ENG-003,2026-03-07T15:01:53Z,MSN-003-03,DESCENT,3129.8,0.324,1904.0,16.9,50.8,6.0,94.0,790.2,3.39,78.6,3.92,12.15,0.386,73.4,INJECTOR_ABNORMALITY,0.407,0.518,557.0,LOW
ENG-003,2026-03-07T15:01:54Z,MSN-003-03,DESCENT,3410.1,0.403,1805.8,18.4,49.2,6.9,93.7,793.9,3.48,80.0,3.99,14.55,0.371,76.1,INJECTOR_ABNORMALITY,0.407,0.521,564.7,LOW
ENG-003,2026-03-07T15:01:55Z,MSN-003-03,DESCENT,3546.9,0.437,1707.7,19.4,51.2,6.9,94.6,785.4,3.58,78.8,3.9,15.65,0.38,75.4,INJECTOR_ABNORMALITY,0.407,0.519,567.6,LOW
ENG-003,2026-03-07T15:01:56Z,MSN-003-03,DESCENT,3249.1,0.361,1609.6,20.0,48.2,6.5,93.9,771.6,3.34,79.2,4.1,13.3,0.33,76.2,INJECTOR_ABNORMALITY,0.407,0.529,558.6,LOW
ENG-003,2026-03-07T15:01:57Z,MSN-003-03,DESCENT,3188.5,0.339,1511.4,20.6,47.4,8.1,93.8,787.4,3.31,79.3,3.85,11.54,0.355,76.3,INJECTOR_ABNORMALITY,0.407,0.525,566.3,LOW
ENG-003,2026-03-07T15:01:58Z,MSN-003-03,DESCENT,3320.7,0.376,1413.3,22.1,48.1,4.5,93.7,795.6,3.43,79.2,3.76,13.33,0.376,76.2,INJECTOR_ABNORMALITY,0.407,0.525,555.0,LOW
ENG-003,2026-03-07T15:01:59Z,MSN-003-03,DESCENT,3501.5,0.423,1315.2,22.0,50.0,8.2,94.2,780.9,3.54,79.3,3.95,14.98,0.359,75.8,INJECTOR_ABNORMALITY,0.407,0.519,564.8,LOW
ENG-003,2026-03-07T15:02:00Z,MSN-003-03,DESCENT,3384.6,0.391,1217.0,22.9,45.9,4.3,95.5,782.2,3.45,80.2,3.84,14.45,0.37,76.0,INJECTOR_ABNORMALITY,0.407,0.528,582.1,LOW
ENG-003,2026-03-07T15:02:01Z,MSN-003-03,DESCENT,3231.0,0.364,1118.9,23.0,47.9,5.4,94.6,790.3,3.3,79.1,3.99,13.11,0.342,75.2,INJECTOR_ABNORMALITY,0.407,0.526,576.2,LOW
ENG-003,2026-03-07T15:02:02Z,MSN-003-03,DESCENT,3230.6,0.353,1020.8,24.6,49.6,6.3,94.5,794.1,3.41,79.3,3.82,12.34,0.347,75.8,INJECTOR_ABNORMALITY,0.407,0.514,579.0,LOW
ENG-003,2026-03-07T15:02:03Z,MSN-003-03,DESCENT,3491.0,0.418,922.6,23.7,49.7,7.1,95.0,784.7,3.53,79.8,3.9,14.14,0.372,75.7,INJECTOR_ABNORMALITY,0.407,0.544,564.8,LOW
ENG-003,2026-03-07T15:02:04Z,MSN-003-03,DESCENT,3227.6,0.355,824.5,25.7,49.1,6.1,95.1,780.4,3.32,80.3,3.93,13.2,0.346,74.9,INJECTOR_ABNORMALITY,0.407,0.533,571.9,LOW
ENG-003,2026-03-07T15:02:05Z,MSN-003-03,DESCENT,3404.3,0.408,726.3,25.3,48.9,6.7,95.1,785.3,3.42,80.0,4.05,13.47,0.378,75.0,INJECTOR_ABNORMALITY,0.407,0.514,588.8,LOW
ENG-003,2026-03-07T15:02:06Z,MSN-003-03,DESCENT,3224.1,0.357,628.2,26.6,48.7,7.0,96.2,786.1,3.34,79.4,3.95,12.97,0.368,75.5,INJECTOR_ABNORMALITY,0.407,0.517,567.4,LOW
ENG-003,2026-03-07T15:02:07Z,MSN-003-03,DESCENT,3560.9,0.437,530.1,26.9,49.0,6.8,94.8,785.2,3.57,79.9,3.98,15.45,0.375,74.8,INJECTOR_ABNORMALITY,0.407,0.525,581.0,LOW
ENG-003,2026-03-07T15:02:08Z,MSN-003-03,DESCENT,3106.5,0.321,431.9,26.9,48.4,6.2,95.4,776.4,3.35,80.3,3.69,12.18,0.329,76.4,INJECTOR_ABNORMALITY,0.407,0.56,558.6,LOW
ENG-003,2026-03-07T15:02:09Z,MSN-003-03,DESCENT,3173.7,0.338,333.8,28.3,44.9,7.6,96.0,771.4,3.3,80.9,3.82,12.68,0.371,75.8,INJECTOR_ABNORMALITY,0.407,0.536,571.8,LOW
ENG-003,2026-03-07T15:02:10Z,MSN-003-03,LANDING,3010.8,0.29,333.8,28.1,49.7,6.2,96.2,771.1,3.33,79.5,3.53,11.45,0.213,76.0,INJECTOR_ABNORMALITY,0.407,0.521,573.4,LOW
ENG-003,2026-03-07T15:02:11Z,MSN-003-03,LANDING,2831.0,0.239,323.3,28.4,47.6,5.9,95.2,759.5,3.22,80.0,3.66,9.01,0.195,74.0,INJECTOR_ABNORMALITY,0.407,0.527,570.9,LOW
ENG-003,2026-03-07T15:02:12Z,MSN-003-03,LANDING,2653.7,0.199,312.8,28.9,50.2,5.9,94.4,758.3,3.19,79.2,3.4,8.71,0.213,74.2,INJECTOR_ABNORMALITY,0.407,0.545,555.6,LOW
ENG-003,2026-03-07T15:02:13Z,MSN-003-03,LANDING,2700.6,0.214,302.2,28.1,48.7,4.8,94.5,766.7,3.16,78.7,3.5,9.32,0.243,75.0,INJECTOR_ABNORMALITY,0.407,0.544,579.6,LOW
ENG-003,2026-03-07T15:02:14Z,MSN-003-03,LANDING,2578.6,0.185,291.7,29.1,47.9,5.2,93.4,763.2,3.11,79.7,3.66,8.71,0.259,71.9,INJECTOR_ABNORMALITY,0.407,0.513,570.3,LOW
ENG-003,2026-03-07T15:02:15Z,MSN-003-03,LANDING,2586.4,0.182,281.2,28.1,50.6,6.8,93.8,757.0,3.09,79.0,3.41,8.16,0.196,76.2,INJECTOR_ABNORMALITY,0.407,0.532,553.2,LOW
ENG-003,2026-03-07T15:02:16Z,MSN-003-03,LANDING,2767.6,0.234,270.6,29.1,48.5,6.1,93.9,755.0,3.27,78.6,3.55,9.22,0.197,75.9,INJECTOR_ABNORMALITY,0.407,0.536,569.9,LOW
ENG-003,2026-03-07T15:02:17Z,MSN-003-03,LANDING,2759.0,0.234,260.1,28.8,47.5,5.2,92.0,763.1,3.25,78.3,4.01,9.05,0.246,73.8,INJECTOR_ABNORMALITY,0.407,0.514,545.9,LOW
ENG-003,2026-03-07T15:02:18Z,MSN-003-03,LANDING,3078.3,0.308,249.6,29.4,49.4,6.2,93.4,754.8,3.33,79.9,3.68,10.37,0.236,76.2,INJECTOR_ABNORMALITY,0.407,0.525,569.3,LOW
ENG-003,2026-03-07T15:02:19Z,MSN-003-03,LANDING,2881.8,0.263,239.1,28.9,51.5,6.2,93.5,758.1,3.35,78.3,3.58,10.64,0.251,75.3,INJECTOR_ABNORMALITY,0.407,0.518,566.3,LOW
ENG-003,2026-03-07T15:02:20Z,MSN-003-03,LANDING,2634.2,0.193,228.5,28.6,49.7,6.0,91.7,757.1,3.18,79.2,3.42,8.46,0.207,74.0,INJECTOR_ABNORMALITY,0.407,0.539,573.1,LOW
ENG-003,2026-03-07T15:02:21Z,MSN-003-03,LANDING,2942.9,0.272,218.0,29.1,49.8,6.8,91.7,757.6,3.29,78.5,3.97,10.23,0.208,75.1,INJECTOR_ABNORMALITY,0.407,0.535,557.0,LOW
ENG-003,2026-03-07T15:02:22Z,MSN-003-03,LANDING,2661.7,0.201,207.5,29.5,49.9,7.4,93.5,768.1,3.17,78.1,3.54,8.81,0.247,74.9,INJECTOR_ABNORMALITY,0.407,0.522,566.6,LOW
ENG-003,2026-03-07T15:02:23Z,MSN-003-03,LANDING,2919.3,0.27,197.0,28.9,50.7,6.3,93.2,766.9,3.26,77.5,3.89,10.24,0.23,74.4,INJECTOR_ABNORMALITY,0.407,0.527,566.9,LOW
ENG-003,2026-03-07T15:02:24Z,MSN-003-03,LANDING,2662.0,0.209,186.4,30.0,49.1,7.1,92.3,745.0,3.12,77.8,3.45,9.02,0.213,74.4,INJECTOR_ABNORMALITY,0.407,0.521,573.7,LOW
ENG-003,2026-03-07T15:02:25Z,MSN-003-03,LANDING,2587.0,0.185,175.9,28.7,48.6,6.4,91.9,763.5,3.03,77.2,3.97,8.56,0.219,75.3,INJECTOR_ABNORMALITY,0.407,0.517,584.3,LOW
ENG-003,2026-03-07T15:02:26Z,MSN-003-03,LANDING,3058.1,0.313,165.4,29.0,47.5,7.2,90.9,769.3,3.34,78.1,3.64,11.64,0.231,76.2,INJECTOR_ABNORMALITY,0.407,0.515,566.0,LOW
ENG-003,2026-03-07T15:02:27Z,MSN-003-03,LANDING,2851.2,0.261,154.9,29.8,50.2,5.0,92.1,762.2,3.22,77.5,3.7,10.63,0.245,76.0,INJECTOR_ABNORMALITY,0.407,0.517,586.3,LOW
ENG-003,2026-03-07T15:02:28Z,MSN-003-03,LANDING,3037.8,0.297,144.3,29.4,50.5,6.3,92.4,768.3,3.34,77.2,3.72,10.35,0.228,74.8,INJECTOR_ABNORMALITY,0.407,0.52,589.5,LOW
ENG-003,2026-03-07T15:02:29Z,MSN-003-03,LANDING,2770.3,0.23,133.8,29.9,47.8,5.9,91.9,767.3,3.26,77.2,3.51,9.69,0.249,74.0,INJECTOR_ABNORMALITY,0.407,0.518,558.1,LOW
ENG-003,2026-03-09T13:02:30Z,MSN-003-04,GROUND,2343.8,0.137,133.3,19.4,42.5,3.3,88.4,776.9,3.09,71.7,4.12,5.86,0.201,59.4,INJECTOR_ABNORMALITY,0.599,0.658,400.1,MEDIUM
ENG-003,2026-03-09T13:02:31Z,MSN-003-04,GROUND,2621.9,0.2,133.7,20.6,40.7,2.4,87.5,781.8,3.16,71.6,3.92,7.57,0.21,60.2,INJECTOR_ABNORMALITY,0.599,0.674,399.5,MEDIUM
ENG-003,2026-03-09T13:02:32Z,MSN-003-04,GROUND,2421.6,0.141,134.8,20.1,44.7,3.6,86.6,791.8,3.11,71.2,3.86,5.76,0.201,61.5,INJECTOR_ABNORMALITY,0.599,0.676,400.9,MEDIUM
ENG-003,2026-03-09T13:02:33Z,MSN-003-04,GROUND,2720.8,0.215,133.3,20.6,44.9,2.7,87.5,775.1,3.19,72.2,3.96,7.68,0.213,57.8,INJECTOR_ABNORMALITY,0.599,0.66,382.9,MEDIUM
ENG-003,2026-03-09T13:02:34Z,MSN-003-04,GROUND,2753.4,0.22,137.0,20.6,44.8,3.4,87.0,776.7,3.13,71.7,3.91,8.02,0.213,61.5,INJECTOR_ABNORMALITY,0.599,0.674,413.3,MEDIUM
ENG-003,2026-03-09T13:02:35Z,MSN-003-04,GROUND,2382.0,0.132,137.0,20.6,47.2,0.9,88.3,762.6,3.07,72.3,3.89,6.18,0.2,60.6,INJECTOR_ABNORMALITY,0.599,0.684,405.1,MEDIUM
ENG-003,2026-03-09T13:02:36Z,MSN-003-04,GROUND,2459.4,0.148,132.8,21.0,45.5,3.5,88.0,771.0,3.03,72.0,3.85,6.74,0.202,61.3,INJECTOR_ABNORMALITY,0.599,0.679,400.4,MEDIUM
ENG-003,2026-03-09T13:02:37Z,MSN-003-04,GROUND,2627.9,0.192,136.9,20.6,47.5,3.7,87.7,773.2,3.23,71.0,3.86,6.99,0.209,60.9,INJECTOR_ABNORMALITY,0.599,0.655,408.7,MEDIUM
ENG-003,2026-03-09T13:02:38Z,MSN-003-04,GROUND,2584.9,0.174,137.2,19.3,45.4,2.5,87.9,765.0,3.15,71.8,4.22,7.0,0.206,60.1,INJECTOR_ABNORMALITY,0.599,0.712,395.5,MEDIUM
ENG-003,2026-03-09T13:02:39Z,MSN-003-04,GROUND,2517.7,0.167,134.1,20.1,47.1,3.6,86.0,795.1,3.04,71.7,3.96,6.79,0.205,60.0,INJECTOR_ABNORMALITY,0.599,0.662,403.3,MEDIUM
ENG-003,2026-03-09T13:02:40Z,MSN-003-04,GROUND,2436.8,0.145,134.8,19.3,44.8,2.5,88.3,762.5,3.07,72.0,4.13,6.22,0.202,60.5,INJECTOR_ABNORMALITY,0.599,0.66,417.7,MEDIUM
ENG-003,2026-03-09T13:02:41Z,MSN-003-04,GROUND,2491.6,0.154,138.5,20.6,43.5,2.5,87.5,778.3,2.97,71.7,3.97,6.79,0.203,60.6,INJECTOR_ABNORMALITY,0.599,0.662,410.8,MEDIUM
ENG-003,2026-03-09T13:02:42Z,MSN-003-04,GROUND,2465.8,0.146,138.8,19.8,47.8,2.6,87.1,767.7,3.02,71.1,3.94,7.19,0.202,59.4,INJECTOR_ABNORMALITY,0.599,0.655,394.0,MEDIUM
ENG-003,2026-03-09T13:02:43Z,MSN-003-04,GROUND,2564.7,0.186,134.5,20.4,44.0,2.8,86.4,758.7,3.11,72.2,3.94,7.04,0.208,58.5,INJECTOR_ABNORMALITY,0.599,0.677,396.0,MEDIUM
ENG-003,2026-03-09T13:02:44Z,MSN-003-04,GROUND,2585.9,0.191,135.8,20.0,41.5,3.7,86.4,776.5,3.26,71.4,3.9,7.62,0.209,61.1,INJECTOR_ABNORMALITY,0.599,0.66,403.1,MEDIUM
ENG-003,2026-03-09T13:02:45Z,MSN-003-04,GROUND,2370.4,0.133,131.8,19.6,44.9,2.3,86.8,775.1,3.1,71.7,3.81,6.46,0.2,59.5,INJECTOR_ABNORMALITY,0.599,0.665,417.7,MEDIUM
ENG-003,2026-03-09T13:02:46Z,MSN-003-04,GROUND,2421.9,0.138,138.4,20.4,44.3,1.9,87.1,769.6,3.0,71.7,3.79,5.71,0.201,60.9,INJECTOR_ABNORMALITY,0.599,0.671,397.0,MEDIUM
ENG-003,2026-03-09T13:02:47Z,MSN-003-04,GROUND,2415.3,0.138,132.0,20.6,43.1,2.4,87.8,778.8,3.04,71.9,3.83,6.37,0.201,60.7,INJECTOR_ABNORMALITY,0.599,0.678,402.4,MEDIUM
ENG-003,2026-03-09T13:02:48Z,MSN-003-04,GROUND,2638.8,0.199,133.5,19.9,42.0,2.9,87.5,769.3,3.15,71.9,4.16,7.89,0.21,59.8,INJECTOR_ABNORMALITY,0.599,0.655,408.2,MEDIUM
ENG-003,2026-03-09T13:02:49Z,MSN-003-04,GROUND,2573.9,0.167,137.7,19.8,47.7,3.8,87.1,769.2,3.08,71.3,4.01,6.85,0.205,61.5,INJECTOR_ABNORMALITY,0.599,0.668,412.1,MEDIUM
ENG-003,2026-03-09T13:02:50Z,MSN-003-04,GROUND,2366.3,0.124,133.0,20.8,43.9,2.8,86.3,766.3,3.01,71.8,3.9,6.01,0.199,60.8,INJECTOR_ABNORMALITY,0.599,0.655,408.2,MEDIUM
ENG-003,2026-03-09T13:02:51Z,MSN-003-04,GROUND,2687.6,0.205,134.1,19.5,47.0,2.9,86.9,780.4,3.09,71.5,3.96,8.37,0.211,60.8,INJECTOR_ABNORMALITY,0.599,0.66,389.6,MEDIUM
ENG-003,2026-03-09T13:02:52Z,MSN-003-04,GROUND,2479.2,0.142,136.2,20.1,44.9,1.8,86.8,752.7,3.15,71.6,3.8,5.95,0.202,61.1,INJECTOR_ABNORMALITY,0.599,0.661,411.8,MEDIUM
ENG-003,2026-03-09T13:02:53Z,MSN-003-04,GROUND,2460.7,0.138,133.8,19.7,45.3,3.9,86.5,770.8,3.08,72.0,3.88,6.62,0.201,61.1,INJECTOR_ABNORMALITY,0.599,0.659,415.5,MEDIUM
ENG-003,2026-03-09T13:02:54Z,MSN-003-04,GROUND,2544.1,0.188,138.3,18.9,44.1,3.5,87.0,779.6,3.18,72.0,4.11,7.33,0.208,59.1,INJECTOR_ABNORMALITY,0.599,0.674,418.6,MEDIUM
ENG-003,2026-03-09T13:02:55Z,MSN-003-04,GROUND,2595.5,0.18,137.7,20.3,43.8,3.7,86.1,789.6,3.19,71.6,4.03,7.18,0.207,60.8,INJECTOR_ABNORMALITY,0.599,0.668,380.5,MEDIUM
ENG-003,2026-03-09T13:02:56Z,MSN-003-04,GROUND,2667.2,0.206,136.3,20.5,43.0,2.1,85.9,763.7,3.19,71.4,4.31,7.71,0.211,60.6,INJECTOR_ABNORMALITY,0.599,0.677,391.7,MEDIUM
ENG-003,2026-03-09T13:02:57Z,MSN-003-04,GROUND,2642.8,0.195,132.6,19.3,44.4,4.4,85.9,764.9,3.17,72.3,3.87,6.92,0.21,61.0,INJECTOR_ABNORMALITY,0.599,0.69,400.1,MEDIUM
ENG-003,2026-03-09T13:02:58Z,MSN-003-04,GROUND,2555.1,0.172,137.5,19.4,46.2,2.3,86.1,766.0,3.14,71.7,4.06,6.63,0.206,60.3,INJECTOR_ABNORMALITY,0.599,0.678,416.2,MEDIUM
ENG-003,2026-03-09T13:02:59Z,MSN-003-04,GROUND,2355.2,0.133,138.7,19.9,44.9,2.2,86.2,784.1,2.98,71.8,4.09,5.51,0.2,60.6,INJECTOR_ABNORMALITY,0.599,0.663,399.2,MEDIUM
ENG-003,2026-03-09T13:03:00Z,MSN-003-04,TAKEOFF,5618.6,0.989,133.8,20.7,44.4,3.0,90.3,897.2,4.37,73.9,6.19,29.34,0.921,61.3,INJECTOR_ABNORMALITY,0.599,0.68,406.4,MEDIUM
ENG-003,2026-03-09T13:03:01Z,MSN-003-04,TAKEOFF,5471.5,0.952,157.5,19.4,43.7,3.1,92.8,893.7,4.35,76.1,6.03,28.26,0.925,58.8,INJECTOR_ABNORMALITY,0.599,0.659,397.6,MEDIUM
ENG-003,2026-03-09T13:03:02Z,MSN-003-04,TAKEOFF,5655.7,0.982,181.2,19.7,46.1,3.5,96.7,898.2,4.38,77.5,6.13,28.82,0.928,61.1,INJECTOR_ABNORMALITY,0.599,0.664,404.9,MEDIUM
ENG-003,2026-03-09T13:03:03Z,MSN-003-04,TAKEOFF,5510.8,0.947,204.9,19.2,45.0,1.8,99.1,902.7,4.27,79.1,6.01,28.92,0.931,61.1,INJECTOR_ABNORMALITY,0.599,0.679,408.1,MEDIUM
ENG-003,2026-03-09T13:03:04Z,MSN-003-04,TAKEOFF,5578.0,0.968,228.5,19.9,45.9,2.2,101.6,901.7,4.4,80.6,6.07,28.66,0.935,61.1,INJECTOR_ABNORMALITY,0.599,0.68,411.4,MEDIUM
ENG-003,2026-03-09T13:03:05Z,MSN-003-04,TAKEOFF,5591.6,0.97,252.2,19.8,44.4,2.2,105.3,896.7,4.36,81.6,6.24,29.05,0.938,59.5,INJECTOR_ABNORMALITY,0.599,0.667,403.0,MEDIUM
ENG-003,2026-03-09T13:03:06Z,MSN-003-04,TAKEOFF,5476.0,0.955,275.9,18.7,47.3,1.4,106.0,903.3,4.29,83.1,6.36,28.58,0.941,61.6,INJECTOR_ABNORMALITY,0.599,0.695,403.1,MEDIUM
ENG-003,2026-03-09T13:03:07Z,MSN-003-04,TAKEOFF,5628.8,0.978,299.6,17.3,44.0,4.2,108.4,906.9,4.27,84.9,6.11,29.04,0.945,61.4,INJECTOR_ABNORMALITY,0.599,0.654,395.7,MEDIUM
ENG-003,2026-03-09T13:03:08Z,MSN-003-04,TAKEOFF,5626.9,0.99,323.3,19.2,42.0,2.0,109.7,891.9,4.35,86.7,6.22,29.62,0.948,60.0,INJECTOR_ABNORMALITY,0.599,0.69,411.0,MEDIUM
ENG-003,2026-03-09T13:03:09Z,MSN-003-04,TAKEOFF,5504.6,0.966,347.0,18.7,48.1,2.2,111.7,892.5,4.37,87.4,6.1,28.37,0.951,60.5,INJECTOR_ABNORMALITY,0.599,0.661,412.8,MEDIUM
ENG-003,2026-03-09T13:03:10Z,MSN-003-04,TAKEOFF,5576.8,0.979,370.6,18.2,45.8,3.0,113.2,898.2,4.44,88.5,6.07,28.95,0.955,61.2,INJECTOR_ABNORMALITY,0.599,0.662,418.6,MEDIUM
ENG-003,2026-03-09T13:03:11Z,MSN-003-04,TAKEOFF,5598.5,0.97,394.3,19.0,44.8,2.0,115.4,895.1,4.24,90.2,6.23,29.78,0.958,59.5,INJECTOR_ABNORMALITY,0.599,0.654,402.4,MEDIUM
ENG-003,2026-03-09T13:03:12Z,MSN-003-04,TAKEOFF,5654.0,0.996,418.0,18.0,47.1,2.9,116.0,887.3,4.37,91.5,6.15,29.65,0.962,61.5,INJECTOR_ABNORMALITY,0.599,0.686,384.9,MEDIUM
ENG-003,2026-03-09T13:03:13Z,MSN-003-04,TAKEOFF,5520.3,0.956,441.7,17.7,43.1,3.5,116.2,884.2,4.19,91.6,6.13,28.69,0.965,60.3,INJECTOR_ABNORMALITY,0.599,0.676,404.4,MEDIUM
ENG-003,2026-03-09T13:03:14Z,MSN-003-04,TAKEOFF,5617.6,0.982,465.4,17.8,44.3,3.0,118.0,895.3,4.21,92.9,6.12,29.41,0.968,60.5,INJECTOR_ABNORMALITY,0.599,0.672,406.4,MEDIUM
ENG-003,2026-03-09T13:03:15Z,MSN-003-04,TAKEOFF,5452.8,0.943,489.1,17.9,43.6,2.3,118.4,899.2,4.25,93.3,6.08,28.12,0.972,60.7,INJECTOR_ABNORMALITY,0.599,0.664,399.0,MEDIUM
ENG-003,2026-03-09T13:03:16Z,MSN-003-04,TAKEOFF,5674.8,0.995,512.8,18.1,45.7,2.5,120.7,901.0,4.33,94.5,6.27,28.99,0.975,61.6,INJECTOR_ABNORMALITY,0.599,0.661,413.3,MEDIUM
